k_carriers,window_ms,window_sec,phase_levels,phase_bits,snr_power,snr_db,snr_mode,freq_min_hz,freq_max_hz,freq_spacing_hz,cycles_at_20hz,cycles_at_40hz,fourier_resolution_hz,n_trials,fs_hz,per_carrier_accuracy,codeword_accuracy,target_accuracy
28,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7407407407407407,1.0,2.0,20.0,500,1000.0,0.3572142857142857,0.0,0.98
29,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7142857142857143,1.0,2.0,20.0,500,1000.0,0.35537931034482756,0.0,0.98
30,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6896551724137931,1.0,2.0,20.0,500,1000.0,0.3522,0.0,0.98
31,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6666666666666666,1.0,2.0,20.0,500,1000.0,0.3447741935483871,0.0,0.98
32,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6451612903225806,1.0,2.0,20.0,500,1000.0,0.346875,0.0,0.98
33,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.625,1.0,2.0,20.0,500,1000.0,0.3423030303030303,0.0,0.98
34,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6060606060606061,1.0,2.0,20.0,500,1000.0,0.3441764705882353,0.0,0.98
35,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5882352941176471,1.0,2.0,20.0,500,1000.0,0.34085714285714286,0.0,0.98
36,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5714285714285714,1.0,2.0,20.0,500,1000.0,0.3421666666666667,0.0,0.98
37,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5555555555555556,1.0,2.0,20.0,500,1000.0,0.33864864864864863,0.0,0.98
38,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5405405405405406,1.0,2.0,20.0,500,1000.0,0.3357894736842105,0.0,0.98
39,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5263157894736842,1.0,2.0,20.0,500,1000.0,0.3407179487179487,0.0,0.98
40,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5128205128205128,1.0,2.0,20.0,500,1000.0,0.33545,0.0,0.98
41,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5,1.0,2.0,20.0,500,1000.0,0.33439024390243904,0.0,0.98
42,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4878048780487805,1.0,2.0,20.0,500,1000.0,0.3304761904761905,0.0,0.98
43,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.47619047619047616,1.0,2.0,20.0,500,1000.0,0.32944186046511625,0.0,0.98
44,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.46511627906976744,1.0,2.0,20.0,500,1000.0,0.3302727272727273,0.0,0.98
45,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.45454545454545453,1.0,2.0,20.0,500,1000.0,0.3324888888888889,0.0,0.98
46,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4444444444444444,1.0,2.0,20.0,500,1000.0,0.3289130434782609,0.0,0.98
47,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.43478260869565216,1.0,2.0,20.0,500,1000.0,0.32782978723404255,0.0,0.98
48,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.425531914893617,1.0,2.0,20.0,500,1000.0,0.3280416666666667,0.0,0.98
49,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4166666666666667,1.0,2.0,20.0,500,1000.0,0.3273469387755102,0.0,0.98
50,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.40816326530612246,1.0,2.0,20.0,500,1000.0,0.32708,0.0,0.98
51,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4,1.0,2.0,20.0,500,1000.0,0.32945098039215687,0.0,0.98
52,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.39215686274509803,1.0,2.0,20.0,500,1000.0,0.32061538461538464,0.0,0.98
53,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.38461538461538464,1.0,2.0,20.0,500,1000.0,0.3242641509433962,0.0,0.98
54,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.37735849056603776,1.0,2.0,20.0,500,1000.0,0.3254814814814815,0.0,0.98
55,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.37037037037037035,1.0,2.0,20.0,500,1000.0,0.3210545454545455,0.0,0.98
56,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.36363636363636365,1.0,2.0,20.0,500,1000.0,0.31710714285714287,0.0,0.98
57,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.35714285714285715,1.0,2.0,20.0,500,1000.0,0.3177543859649123,0.0,0.98
58,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3508771929824561,1.0,2.0,20.0,500,1000.0,0.32082758620689655,0.0,0.98
59,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3448275862068966,1.0,2.0,20.0,500,1000.0,0.3197966101694915,0.0,0.98
60,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3389830508474576,1.0,2.0,20.0,500,1000.0,0.3148,0.0,0.98
61,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3333333333333333,1.0,2.0,20.0,500,1000.0,0.3174754098360656,0.0,0.98
62,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.32786885245901637,1.0,2.0,20.0,500,1000.0,0.3153548387096774,0.0,0.98
63,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3225806451612903,1.0,2.0,20.0,500,1000.0,0.31603174603174605,0.0,0.98
64,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.31746031746031744,1.0,2.0,20.0,500,1000.0,0.31559375,0.0,0.98
65,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3125,1.0,2.0,20.0,500,1000.0,0.31427692307692306,0.0,0.98
66,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3076923076923077,1.0,2.0,20.0,500,1000.0,0.3133939393939394,0.0,0.98
67,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.30303030303030304,1.0,2.0,20.0,500,1000.0,0.3125970149253731,0.0,0.98
68,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.29850746268656714,1.0,2.0,20.0,500,1000.0,0.3129705882352941,0.0,0.98
69,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.29411764705882354,1.0,2.0,20.0,500,1000.0,0.31617391304347825,0.0,0.98
70,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2898550724637681,1.0,2.0,20.0,500,1000.0,0.3125428571428571,0.0,0.98
71,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2857142857142857,1.0,2.0,20.0,500,1000.0,0.31016901408450703,0.0,0.98
72,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.28169014084507044,1.0,2.0,20.0,500,1000.0,0.31205555555555553,0.0,0.98
73,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2777777777777778,1.0,2.0,20.0,500,1000.0,0.3132876712328767,0.0,0.98
74,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.273972602739726,1.0,2.0,20.0,500,1000.0,0.31254054054054053,0.0,0.98
75,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2702702702702703,1.0,2.0,20.0,500,1000.0,0.31248,0.0,0.98
76,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.26666666666666666,1.0,2.0,20.0,500,1000.0,0.31076315789473685,0.0,0.98
77,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2631578947368421,1.0,2.0,20.0,500,1000.0,0.30714285714285716,0.0,0.98
78,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2597402597402597,1.0,2.0,20.0,500,1000.0,0.30625641025641026,0.0,0.98
79,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2564102564102564,1.0,2.0,20.0,500,1000.0,0.31141772151898733,0.0,0.98
80,50,0.05,4,2.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.25316455696202533,1.0,2.0,20.0,500,1000.0,0.311325,0.0,0.98
1,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,,1.0,2.0,20.0,500,1000.0,0.774,0.774,0.98
2,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,20.0,1.0,2.0,20.0,500,1000.0,0.778,0.598,0.98
3,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,10.0,1.0,2.0,20.0,500,1000.0,0.41733333333333333,0.094,0.98
4,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,6.666666666666667,1.0,2.0,20.0,500,1000.0,0.36,0.008,0.98
5,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,5.0,1.0,2.0,20.0,500,1000.0,0.31,0.006,0.98
6,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,4.0,1.0,2.0,20.0,500,1000.0,0.2783333333333333,0.0,0.98
7,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,3.3333333333333335,1.0,2.0,20.0,500,1000.0,0.266,0.0,0.98
8,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.857142857142857,1.0,2.0,20.0,500,1000.0,0.2555,0.0,0.98
9,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.5,1.0,2.0,20.0,500,1000.0,0.24533333333333332,0.0,0.98
10,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.2222222222222223,1.0,2.0,20.0,500,1000.0,0.226,0.0,0.98
11,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.0,1.0,2.0,20.0,500,1000.0,0.23872727272727273,0.0,0.98
12,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.8181818181818181,1.0,2.0,20.0,500,1000.0,0.22366666666666668,0.0,0.98
13,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.6666666666666667,1.0,2.0,20.0,500,1000.0,0.2246153846153846,0.0,0.98
14,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.5384615384615385,1.0,2.0,20.0,500,1000.0,0.214,0.0,0.98
15,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.4285714285714286,1.0,2.0,20.0,500,1000.0,0.21053333333333332,0.0,0.98
16,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.3333333333333333,1.0,2.0,20.0,500,1000.0,0.208375,0.0,0.98
17,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.25,1.0,2.0,20.0,500,1000.0,0.19929411764705882,0.0,0.98
18,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.1764705882352942,1.0,2.0,20.0,500,1000.0,0.19855555555555557,0.0,0.98
19,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.1111111111111112,1.0,2.0,20.0,500,1000.0,0.19789473684210526,0.0,0.98
20,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.0526315789473684,1.0,2.0,20.0,500,1000.0,0.1999,0.0,0.98
21,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.0,1.0,2.0,20.0,500,1000.0,0.1919047619047619,0.0,0.98
22,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.9523809523809523,1.0,2.0,20.0,500,1000.0,0.19545454545454546,0.0,0.98
23,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.9090909090909091,1.0,2.0,20.0,500,1000.0,0.1934782608695652,0.0,0.98
24,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8695652173913043,1.0,2.0,20.0,500,1000.0,0.19025,0.0,0.98
25,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8333333333333334,1.0,2.0,20.0,500,1000.0,0.18464,0.0,0.98
26,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8,1.0,2.0,20.0,500,1000.0,0.18276923076923077,0.0,0.98
27,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7692307692307693,1.0,2.0,20.0,500,1000.0,0.18207407407407408,0.0,0.98
28,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7407407407407407,1.0,2.0,20.0,500,1000.0,0.18971428571428572,0.0,0.98
29,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7142857142857143,1.0,2.0,20.0,500,1000.0,0.18020689655172414,0.0,0.98
30,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6896551724137931,1.0,2.0,20.0,500,1000.0,0.181,0.0,0.98
31,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6666666666666666,1.0,2.0,20.0,500,1000.0,0.182,0.0,0.98
32,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6451612903225806,1.0,2.0,20.0,500,1000.0,0.1783125,0.0,0.98
33,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.625,1.0,2.0,20.0,500,1000.0,0.17842424242424243,0.0,0.98
34,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6060606060606061,1.0,2.0,20.0,500,1000.0,0.17647058823529413,0.0,0.98
35,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5882352941176471,1.0,2.0,20.0,500,1000.0,0.17645714285714287,0.0,0.98
36,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5714285714285714,1.0,2.0,20.0,500,1000.0,0.17727777777777778,0.0,0.98
37,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5555555555555556,1.0,2.0,20.0,500,1000.0,0.17340540540540542,0.0,0.98
38,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5405405405405406,1.0,2.0,20.0,500,1000.0,0.17510526315789474,0.0,0.98
39,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5263157894736842,1.0,2.0,20.0,500,1000.0,0.1744102564102564,0.0,0.98
40,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5128205128205128,1.0,2.0,20.0,500,1000.0,0.1684,0.0,0.98
41,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5,1.0,2.0,20.0,500,1000.0,0.17560975609756097,0.0,0.98
42,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4878048780487805,1.0,2.0,20.0,500,1000.0,0.1718095238095238,0.0,0.98
43,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.47619047619047616,1.0,2.0,20.0,500,1000.0,0.17386046511627906,0.0,0.98
44,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.46511627906976744,1.0,2.0,20.0,500,1000.0,0.1708181818181818,0.0,0.98
45,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.45454545454545453,1.0,2.0,20.0,500,1000.0,0.17022222222222222,0.0,0.98
46,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4444444444444444,1.0,2.0,20.0,500,1000.0,0.16443478260869565,0.0,0.98
47,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.43478260869565216,1.0,2.0,20.0,500,1000.0,0.16753191489361702,0.0,0.98
48,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.425531914893617,1.0,2.0,20.0,500,1000.0,0.17175,0.0,0.98
49,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4166666666666667,1.0,2.0,20.0,500,1000.0,0.16546938775510203,0.0,0.98
50,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.40816326530612246,1.0,2.0,20.0,500,1000.0,0.17004,0.0,0.98
51,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4,1.0,2.0,20.0,500,1000.0,0.16607843137254902,0.0,0.98
52,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.39215686274509803,1.0,2.0,20.0,500,1000.0,0.16476923076923078,0.0,0.98
53,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.38461538461538464,1.0,2.0,20.0,500,1000.0,0.16645283018867923,0.0,0.98
54,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.37735849056603776,1.0,2.0,20.0,500,1000.0,0.16318518518518518,0.0,0.98
55,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.37037037037037035,1.0,2.0,20.0,500,1000.0,0.1637818181818182,0.0,0.98
56,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.36363636363636365,1.0,2.0,20.0,500,1000.0,0.1662857142857143,0.0,0.98
57,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.35714285714285715,1.0,2.0,20.0,500,1000.0,0.1631578947368421,0.0,0.98
58,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3508771929824561,1.0,2.0,20.0,500,1000.0,0.16227586206896552,0.0,0.98
59,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3448275862068966,1.0,2.0,20.0,500,1000.0,0.16006779661016948,0.0,0.98
60,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3389830508474576,1.0,2.0,20.0,500,1000.0,0.16366666666666665,0.0,0.98
61,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3333333333333333,1.0,2.0,20.0,500,1000.0,0.16357377049180327,0.0,0.98
62,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.32786885245901637,1.0,2.0,20.0,500,1000.0,0.16225806451612904,0.0,0.98
63,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3225806451612903,1.0,2.0,20.0,500,1000.0,0.16073015873015872,0.0,0.98
64,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.31746031746031744,1.0,2.0,20.0,500,1000.0,0.159875,0.0,0.98
65,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3125,1.0,2.0,20.0,500,1000.0,0.16338461538461538,0.0,0.98
66,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3076923076923077,1.0,2.0,20.0,500,1000.0,0.16115151515151516,0.0,0.98
67,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.30303030303030304,1.0,2.0,20.0,500,1000.0,0.16,0.0,0.98
68,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.29850746268656714,1.0,2.0,20.0,500,1000.0,0.15964705882352942,0.0,0.98
69,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.29411764705882354,1.0,2.0,20.0,500,1000.0,0.15968115942028985,0.0,0.98
70,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2898550724637681,1.0,2.0,20.0,500,1000.0,0.16002857142857144,0.0,0.98
71,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2857142857142857,1.0,2.0,20.0,500,1000.0,0.16107042253521126,0.0,0.98
72,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.28169014084507044,1.0,2.0,20.0,500,1000.0,0.15827777777777777,0.0,0.98
73,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2777777777777778,1.0,2.0,20.0,500,1000.0,0.1573150684931507,0.0,0.98
74,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.273972602739726,1.0,2.0,20.0,500,1000.0,0.1585135135135135,0.0,0.98
75,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2702702702702703,1.0,2.0,20.0,500,1000.0,0.15984,0.0,0.98
76,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.26666666666666666,1.0,2.0,20.0,500,1000.0,0.15781578947368421,0.0,0.98
77,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2631578947368421,1.0,2.0,20.0,500,1000.0,0.1555064935064935,0.0,0.98
78,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2597402597402597,1.0,2.0,20.0,500,1000.0,0.15746153846153846,0.0,0.98
79,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2564102564102564,1.0,2.0,20.0,500,1000.0,0.15546835443037973,0.0,0.98
80,50,0.05,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.25316455696202533,1.0,2.0,20.0,500,1000.0,0.15815,0.0,0.98
1,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,,1.0,2.0,20.0,500,1000.0,0.456,0.456,0.98
2,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,20.0,1.0,2.0,20.0,500,1000.0,0.483,0.22,0.98
3,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,10.0,1.0,2.0,20.0,500,1000.0,0.22533333333333333,0.018,0.98
4,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,6.666666666666667,1.0,2.0,20.0,500,1000.0,0.18,0.0,0.98
5,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,5.0,1.0,2.0,20.0,500,1000.0,0.1612,0.0,0.98
6,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,4.0,1.0,2.0,20.0,500,1000.0,0.14166666666666666,0.0,0.98
7,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,3.3333333333333335,1.0,2.0,20.0,500,1000.0,0.1397142857142857,0.0,0.98
8,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.857142857142857,1.0,2.0,20.0,500,1000.0,0.13625,0.0,0.98
9,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.5,1.0,2.0,20.0,500,1000.0,0.12022222222222222,0.0,0.98
10,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.2222222222222223,1.0,2.0,20.0,500,1000.0,0.1182,0.0,0.98
11,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.0,1.0,2.0,20.0,500,1000.0,0.11418181818181818,0.0,0.98
12,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.8181818181818181,1.0,2.0,20.0,500,1000.0,0.11383333333333333,0.0,0.98
13,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.6666666666666667,1.0,2.0,20.0,500,1000.0,0.1056923076923077,0.0,0.98
14,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.5384615384615385,1.0,2.0,20.0,500,1000.0,0.10857142857142857,0.0,0.98
15,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.4285714285714286,1.0,2.0,20.0,500,1000.0,0.1048,0.0,0.98
16,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.3333333333333333,1.0,2.0,20.0,500,1000.0,0.10525,0.0,0.98
17,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.25,1.0,2.0,20.0,500,1000.0,0.09647058823529411,0.0,0.98
18,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.1764705882352942,1.0,2.0,20.0,500,1000.0,0.0951111111111111,0.0,0.98
19,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.1111111111111112,1.0,2.0,20.0,500,1000.0,0.1016842105263158,0.0,0.98
20,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.0526315789473684,1.0,2.0,20.0,500,1000.0,0.1012,0.0,0.98
21,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.0,1.0,2.0,20.0,500,1000.0,0.09771428571428571,0.0,0.98
22,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.9523809523809523,1.0,2.0,20.0,500,1000.0,0.10063636363636363,0.0,0.98
23,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.9090909090909091,1.0,2.0,20.0,500,1000.0,0.09504347826086956,0.0,0.98
24,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8695652173913043,1.0,2.0,20.0,500,1000.0,0.09283333333333334,0.0,0.98
25,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8333333333333334,1.0,2.0,20.0,500,1000.0,0.09264,0.0,0.98
26,50,0.05,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8,1.0,2.0,20.0,500,1000.0,0.094,0.0,0.98
