k_carriers,window_ms,window_sec,phase_levels,phase_bits,snr_power,snr_db,snr_mode,noise_spectrum,f_ref_hz,freq_min_hz,freq_max_hz,freq_spacing_hz,cycles_at_20hz,cycles_at_40hz,fourier_resolution_hz,n_trials,fs_hz,per_carrier_accuracy,codeword_accuracy
19,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1111111111111112,6.0,12.0,3.3333333333333335,2500,1000.0,0.5722105263157895,0.0
20,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0526315789473684,6.0,12.0,3.3333333333333335,2500,1000.0,0.5672,0.0
21,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.5524761904761905,0.0
22,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9523809523809523,6.0,12.0,3.3333333333333335,2500,1000.0,0.5418727272727273,0.0
23,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9090909090909091,6.0,12.0,3.3333333333333335,2500,1000.0,0.5364173913043478,0.0
24,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8695652173913043,6.0,12.0,3.3333333333333335,2500,1000.0,0.5252833333333333,0.0
25,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.519952,0.0
26,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.5106615384615385,0.0
27,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.5096148148148149,0.0
28,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.4962714285714286,0.0
29,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.49122758620689655,0.0
30,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,white,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.48404,0.0
1,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
2,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,20.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
3,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,10.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
4,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,6.666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
5,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,5.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.99344,0.9672
6,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,4.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9928666666666667,0.9576
7,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,3.3333333333333335,6.0,12.0,3.3333333333333335,2500,1000.0,0.9998285714285714,0.9988
8,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.857142857142857,6.0,12.0,3.3333333333333335,2500,1000.0,0.98475,0.9068
9,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.5,6.0,12.0,3.3333333333333335,2500,1000.0,0.9290666666666667,0.612
10,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.2222222222222223,6.0,12.0,3.3333333333333335,2500,1000.0,0.85156,0.3288
11,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.7932,0.1636
12,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.8181818181818181,6.0,12.0,3.3333333333333335,2500,1000.0,0.7279666666666667,0.0564
13,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.6666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.6842769230769231,0.0168
14,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.5384615384615385,6.0,12.0,3.3333333333333335,2500,1000.0,0.6605142857142857,0.0064
15,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.4285714285714286,6.0,12.0,3.3333333333333335,2500,1000.0,0.6413866666666667,0.0024
16,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.3333333333333333,6.0,12.0,3.3333333333333335,2500,1000.0,0.62175,0.0008
17,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.25,6.0,12.0,3.3333333333333335,2500,1000.0,0.6074117647058823,0.0004
18,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1764705882352942,6.0,12.0,3.3333333333333335,2500,1000.0,0.5940888888888889,0.0
19,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1111111111111112,6.0,12.0,3.3333333333333335,2500,1000.0,0.5794105263157895,0.0
20,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0526315789473684,6.0,12.0,3.3333333333333335,2500,1000.0,0.56428,0.0
21,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.5579047619047619,0.0
22,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9523809523809523,6.0,12.0,3.3333333333333335,2500,1000.0,0.5482363636363636,0.0
23,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9090909090909091,6.0,12.0,3.3333333333333335,2500,1000.0,0.5370260869565218,0.0
24,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8695652173913043,6.0,12.0,3.3333333333333335,2500,1000.0,0.5296666666666666,0.0
25,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.521824,0.0
26,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.5146307692307692,0.0
27,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.5079555555555556,0.0
28,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.5014714285714286,0.0
29,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.496151724137931,0.0
30,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.49006666666666665,0.0
1,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
2,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,20.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
3,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,10.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
4,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,6.666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
5,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,5.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.99936,0.9968
6,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,4.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9984666666666666,0.9908
7,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,3.3333333333333335,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
8,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,2.857142857142857,6.0,12.0,3.3333333333333335,2500,1000.0,0.99235,0.9544
9,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,2.5,6.0,12.0,3.3333333333333335,2500,1000.0,0.9402666666666667,0.6916
10,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,2.2222222222222223,6.0,12.0,3.3333333333333335,2500,1000.0,0.86668,0.3848
11,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,2.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.8029090909090909,0.1912
12,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.8181818181818181,6.0,12.0,3.3333333333333335,2500,1000.0,0.735,0.0724
13,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.6666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.6865538461538462,0.026
14,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.5384615384615385,6.0,12.0,3.3333333333333335,2500,1000.0,0.6593142857142857,0.0064
15,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.4285714285714286,6.0,12.0,3.3333333333333335,2500,1000.0,0.64568,0.0032
16,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.3333333333333333,6.0,12.0,3.3333333333333335,2500,1000.0,0.6271,0.0004
17,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.25,6.0,12.0,3.3333333333333335,2500,1000.0,0.6093647058823529,0.0004
18,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1764705882352942,6.0,12.0,3.3333333333333335,2500,1000.0,0.5929777777777778,0.0
19,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1111111111111112,6.0,12.0,3.3333333333333335,2500,1000.0,0.5788631578947369,0.0
20,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0526315789473684,6.0,12.0,3.3333333333333335,2500,1000.0,0.57092,0.0
21,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.5629904761904762,0.0
22,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9523809523809523,6.0,12.0,3.3333333333333335,2500,1000.0,0.5503272727272728,0.0
23,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9090909090909091,6.0,12.0,3.3333333333333335,2500,1000.0,0.5405565217391304,0.0
24,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8695652173913043,6.0,12.0,3.3333333333333335,2500,1000.0,0.5296666666666666,0.0
25,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.523168,0.0
26,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.5141846153846154,0.0
27,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.5069925925925926,0.0
28,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.5033142857142857,0.0
29,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.49902068965517243,0.0
30,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,white,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.49274666666666667,0.0
1,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
2,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,20.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
3,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,10.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
4,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,6.666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
5,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,5.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
6,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,4.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9997333333333334,0.9984
7,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,3.3333333333333335,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
8,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,2.857142857142857,6.0,12.0,3.3333333333333335,2500,1000.0,0.99605,0.9772
9,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,2.5,6.0,12.0,3.3333333333333335,2500,1000.0,0.9468444444444445,0.7388
10,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,2.2222222222222223,6.0,12.0,3.3333333333333335,2500,1000.0,0.87904,0.4344
11,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,2.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.8100727272727273,0.218
12,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.8181818181818181,6.0,12.0,3.3333333333333335,2500,1000.0,0.7372666666666666,0.084
13,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.6666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.6799692307692308,0.02
14,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.5384615384615385,6.0,12.0,3.3333333333333335,2500,1000.0,0.6555714285714286,0.0072
15,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.4285714285714286,6.0,12.0,3.3333333333333335,2500,1000.0,0.6397866666666666,0.002
16,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.3333333333333333,6.0,12.0,3.3333333333333335,2500,1000.0,0.63335,0.0016
17,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.25,6.0,12.0,3.3333333333333335,2500,1000.0,0.6143764705882353,0.0
18,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1764705882352942,6.0,12.0,3.3333333333333335,2500,1000.0,0.5974,0.0
19,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1111111111111112,6.0,12.0,3.3333333333333335,2500,1000.0,0.5841684210526316,0.0
20,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0526315789473684,6.0,12.0,3.3333333333333335,2500,1000.0,0.57232,0.0
21,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.5616571428571429,0.0
22,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9523809523809523,6.0,12.0,3.3333333333333335,2500,1000.0,0.5492545454545454,0.0
23,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9090909090909091,6.0,12.0,3.3333333333333335,2500,1000.0,0.5436173913043478,0.0
24,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8695652173913043,6.0,12.0,3.3333333333333335,2500,1000.0,0.5329,0.0
25,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.522256,0.0
26,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.5136923076923077,0.0
27,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.5116148148148149,0.0
28,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.5039428571428571,0.0
29,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.4944689655172414,0.0
30,300,0.3,4,2.0,0.5,-3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.48990666666666666,0.0
1,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
2,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,20.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
3,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,10.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
4,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,6.666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
5,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,5.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
6,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,4.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
7,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,3.3333333333333335,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
8,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.857142857142857,6.0,12.0,3.3333333333333335,2500,1000.0,0.99745,0.9856
9,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.5,6.0,12.0,3.3333333333333335,2500,1000.0,0.9562222222222222,0.7768
10,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.2222222222222223,6.0,12.0,3.3333333333333335,2500,1000.0,0.88224,0.4556
11,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,2.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.8033818181818182,0.2124
12,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.8181818181818181,6.0,12.0,3.3333333333333335,2500,1000.0,0.7347333333333333,0.0788
13,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.6666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.6886769230769231,0.028
14,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.5384615384615385,6.0,12.0,3.3333333333333335,2500,1000.0,0.6595714285714286,0.0084
15,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.4285714285714286,6.0,12.0,3.3333333333333335,2500,1000.0,0.6469333333333334,0.0024
16,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.3333333333333333,6.0,12.0,3.3333333333333335,2500,1000.0,0.629025,0.0004
17,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.25,6.0,12.0,3.3333333333333335,2500,1000.0,0.6121882352941177,0.0
18,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1764705882352942,6.0,12.0,3.3333333333333335,2500,1000.0,0.5984666666666667,0.0
19,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.1111111111111112,6.0,12.0,3.3333333333333335,2500,1000.0,0.5834526315789473,0.0004
20,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0526315789473684,6.0,12.0,3.3333333333333335,2500,1000.0,0.57578,0.0004
21,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,1.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.5627047619047619,0.0
22,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9523809523809523,6.0,12.0,3.3333333333333335,2500,1000.0,0.5518727272727273,0.0
23,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.9090909090909091,6.0,12.0,3.3333333333333335,2500,1000.0,0.5402086956521739,0.0
24,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8695652173913043,6.0,12.0,3.3333333333333335,2500,1000.0,0.5345333333333333,0.0
25,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.522,0.0
26,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.5169846153846154,0.0
27,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.5097037037037037,0.0
28,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.5045,0.0
29,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.5004413793103448,0.0
30,300,0.3,4,2.0,1.0,0.0,per_carrier_power,white,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.4884266666666667,0.0
1,300,0.3,4,2.0,2.0,3.010299956639812,per_carrier_power,white,28.284271247461902,20.0,40.0,,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
